,playerID,commonName,league,startYear,endYear,totalGames,positionWar,averageHit,patience,power,speed,defense,playerLabel,shortWar,positionCat,fact
861,hamil01epp,Eppie Hamilton,NLB,1924,1937,194,1.5,70.69486405,3.927492447,48.33836858,42.29607251,63.44410876,Negro Leaguer,1.25257732,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
862,laure01mil,Milt Laurent,NLB,1929,1932,191,-0.4,9.365558912,14.19939577,28.09667674,66.16314199,64.95468278,Negro Leaguer,-0.339267016,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
863,lewis01joe,Joe Lewis,NLB,1923,1934,190,0.9,21.45015106,33.2326284,41.08761329,44.41087613,90.03021148,Negro Leaguer,0.767368421,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
864,linds01cla,Clarence Lindsay,NLB,1923,1929,190,0.6,12.38670695,68.27794562,29.90936556,14.80362538,84.89425982,Negro Leaguer,0.511578947,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
865,hamil01joh,J. H. Hamilton,NLB,1924,1927,185,0.4,38.97280967,3.021148036,22.65861027,22.96072508,45.01510574,Negro Leaguer,0.35027027,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
866,harve01bil,Bill Harvey,NLB,1932,1946,184,1.3,49.54682779,93.05135952,86.40483384,75.52870091,58.3081571,Negro Leaguer,1.144565217,Pitcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
867,loude01lou,Lou Louden,NLB,1942,1948,184,1.4,35.95166163,20.24169184,33.2326284,46.22356495,71.60120846,Negro Leaguer,1.232608696,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
868,mesa-01pab,Pablo Mesa,NLB,1923,1927,184,2.5,51.35951662,31.41993958,35.95166163,54.07854985,60.72507553,Negro Leaguer,2.201086957,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
869,basse01pep,Pepper Bassett,NLB,1935,1948,183,-0.5,39.57703927,5.438066465,51.05740181,3.32326284,67.97583082,Negro Leaguer,-0.442622951,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
870,carte01mar,Marlin Carter,NLB,1932,1948,183,1.1,40.48338369,48.94259819,54.68277946,79.75830816,34.13897281,Negro Leaguer,0.973770492,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
871,alons01rog,Rogelio Alonso,NLB,1927,1930,182,0.4,14.80362538,49.24471299,14.19939577,34.74320242,44.10876133,Negro Leaguer,0.356043956,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
872,yance01bil,Bill Yancey,NLB,1927,1936,181,-1.1,19.33534743,59.21450151,31.41993958,15.70996979,24.47129909,Negro Leaguer,-0.984530387,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
873,longl01red,Red Longley,NLB,1932,1947,180,-0.7,24.16918429,79.45619335,43.20241692,3.021148036,9.96978852,Negro Leaguer,-0.63,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
874,woods01par,Parnell Woods,NLB,1937,1945,180,4.2,89.42598187,19.63746224,81.87311178,99.39577039,28.39879154,Negro Leaguer,3.78,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
875,bibbs01rai,Rainey Bibbs,NLB,1933,1944,179,3.6,75.52870091,25.3776435,32.62839879,56.19335347,93.65558912,Negro Leaguer,3.258100559,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
876,brook01sid,Sidney Brooks,NLB,1920,1926,178,-2.6,16.01208459,69.48640483,7.854984894,2.114803625,0.302114804,Negro Leaguer,-2.366292135,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
877,brown01eli,Country Brown,NLB,1924,1927,177,1.0,47.12990937,80.96676737,24.47129909,67.0694864,8.157099698,Negro Leaguer,0.915254237,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
878,steph01fra,Frank Stephens,NLB,1921,1929,177,1.8,48.64048338,65.55891239,74.01812689,33.5347432,28.70090634,Negro Leaguer,1.647457627,Pitcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
879,taylo01jel,Jelly Taylor,NLB,1937,1946,176,1.5,49.24471299,77.64350453,41.6918429,13.59516616,63.14199396,Negro Leaguer,1.380681818,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
880,chris01tha,Thad Christopher,NLB,1936,1945,174,-0.4,31.41993958,91.5407855,69.78851964,32.02416918,0.906344411,Negro Leaguer,-0.372413793,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
881,coope01bil,Bill Cooper,NLB,1938,1946,174,1.4,73.41389728,61.02719033,58.91238671,24.16918429,54.38066465,Negro Leaguer,1.303448276,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
882,livin01lee,L. D. Livingston,NLB,1928,1930,174,2.4,43.20241692,73.71601208,88.21752266,90.03021148,3.625377644,Negro Leaguer,2.234482759,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
883,shive01geo,George Shively,NLB,1920,1924,174,-0.1,62.23564955,50.1510574,21.75226586,86.70694864,0.604229607,Negro Leaguer,-0.093103448,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
884,forem01syl,Sylvester Foreman,NLB,1921,1932,173,-0.7,6.344410876,92.44712991,21.45015106,15.10574018,46.22356495,Negro Leaguer,-0.655491329,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
885,gasto01rob,Robert Gaston,NLB,1932,1948,173,-0.6,7.854984894,97.58308157,34.44108761,3.927492447,50.1510574,Negro Leaguer,-0.561849711,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
886,johns01ber,Bert Johnson,NLB,1932,1938,173,-0.1,77.34138973,19.93957704,80.36253776,78.24773414,1.510574018,Negro Leaguer,-0.093641618,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
887,woods01wil,Willie Woods,NLB,1921,1926,172,-1.9,10.87613293,9.96978852,1.208459215,10.27190332,49.8489426,Negro Leaguer,-1.789534884,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
888,dwigh01edd,Eddie Dwight,NLB,1925,1937,171,1.8,24.7734139,96.07250755,7.250755287,94.56193353,98.79154079,Negro Leaguer,1.705263158,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
889,herre01ram,Paíto Herrera,NLB,1920,1928,171,5.0,42.90030211,38.06646526,27.19033233,48.64048338,99.39577039,Negro Leaguer,4.736842105,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
890,leona01bob,Bobo Leonard,NLB,1922,1927,169,-0.6,36.85800604,74.01812689,49.24471299,11.17824773,13.29305136,Negro Leaguer,-0.575147929,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
891,milto01hen,Henry Milton,NLB,1932,1940,167,3.2,63.14199396,63.44410876,61.02719033,100.0,15.40785498,Negro Leaguer,3.104191617,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
892,wilke01jim,Jimmy Wilkes,NLB,1945,1948,167,1.1,23.56495468,94.86404834,47.12990937,70.99697885,52.87009063,Negro Leaguer,1.067065868,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
893,linar01rog,Rogelio Linares,NLB,1940,1946,166,0.4,19.03323263,67.67371601,50.1510574,38.36858006,56.79758308,Negro Leaguer,0.390361446,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
894,stark01jim,Jim Starks,NLB,1927,1946,166,-0.1,67.37160121,68.88217523,77.94561934,13.89728097,2.416918429,Negro Leaguer,-0.097590361,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
895,robin01nor,Norman Robinson,NLB,1939,1948,165,-1.0,38.67069486,12.38670695,16.918429,47.43202417,8.761329305,Negro Leaguer,-0.981818182,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
896,scott01joh,Johnie Scott,NLB,1944,1948,165,-0.6,23.86706949,53.47432024,50.75528701,91.8429003,4.229607251,Negro Leaguer,-0.589090909,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
897,evans01bil,Bill Evans,NLB,1924,1937,164,0.1,31.11782477,13.89728097,14.80362538,38.67069486,78.85196375,Negro Leaguer,0.098780488,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
898,watts01cha,Charlie Watts,NLB,1924,1927,163,-0.7,8.459214502,41.3897281,40.48338369,25.98187311,81.87311178,Negro Leaguer,-0.695705521,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
899,byas-01sub,Subby Byas,NLB,1932,1942,162,1.2,44.10876133,86.70694864,20.24169184,1.208459215,52.56797583,Negro Leaguer,1.2,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
900,clark01bus,Bus Clarkson,NLB,1938,1946,162,5.7,91.5407855,73.41389728,97.88519637,68.88217523,66.7673716,Negro Leaguer,5.7,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
901,smith01cha,Charlie Smith,NLB,1925,1929,162,10.3,100.0,83.081571,99.39577039,79.45619335,85.49848943,Negro Leaguer,10.3,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
902,spear01cha,Charlie Spearman,NLB,1923,1929,162,1.7,57.70392749,53.17220544,81.26888218,14.19939577,29.60725076,Negro Leaguer,1.7,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
903,samps01tom,Tommy Sampson,NLB,1940,1948,160,4.1,87.00906344,20.54380665,51.66163142,84.59214502,85.19637462,Negro Leaguer,4.15125,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
904,alexa01chu,Chuffie Alexander,NLB,1927,1932,159,2.1,34.13897281,9.063444109,38.97280967,76.13293051,89.42598187,Negro Leaguer,2.139622642,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
905,barbe01bud,Bud Barbee,NLB,1937,1948,159,-0.5,96.67673716,46.82779456,73.11178248,9.667673716,42.59818731,Negro Leaguer,-0.509433962,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
906,hill-01pet,Pete Hill,NLB,1920,1925,159,3.5,79.45619335,99.39577039,74.9244713,30.21148036,38.67069486,Negro Leaguer,3.566037736,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
907,young01ed-,Ed Young,NLB,1938,1947,159,2.9,64.04833837,42.59818731,70.09063444,47.73413897,17.52265861,Negro Leaguer,2.954716981,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
908,horne01bil,Billy Horne,NLB,1938,1946,158,0.6,18.12688822,70.09063444,27.79456193,48.33836858,81.26888218,Negro Leaguer,0.615189873,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
909,lacke01obi,Obie Lackey,NLB,1929,1943,158,-0.8,46.82779456,6.64652568,23.26283988,9.063444109,13.59516616,Negro Leaguer,-0.820253165,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
910,watso01joh,Johnie Watson,NLB,1922,1926,157,-2.8,12.68882175,29.60725076,18.12688822,70.39274924,2.114803625,Negro Leaguer,-2.889171975,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
911,armou01bud,Buddy Armour,NLB,1933,1947,156,2.8,60.72507553,54.98489426,55.28700906,62.53776435,65.25679758,Negro Leaguer,2.907692308,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
912,cason01joh,John Cason,NLB,1923,1928,156,0.1,20.54380665,64.95468278,18.73111782,4.531722054,56.49546828,Negro Leaguer,0.103846154,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
913,chaco01pel,Pelayo Chacón,NLB,1923,1927,156,3.6,66.4652568,57.40181269,33.83685801,69.48640483,88.21752266,Negro Leaguer,3.738461538,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
914,parks01cha,Charlie Parks,NLB,1938,1947,156,2.0,46.52567976,79.75830816,56.49546828,18.42900302,83.6858006,Negro Leaguer,2.076923077,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
915,dials01lou,Lou Dials,NLB,1927,1933,155,0.3,32.62839879,75.2265861,71.29909366,64.95468278,6.042296073,Negro Leaguer,0.313548387,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
916,johns01bil,Bill Johnson,NLB,1920,1928,154,1.7,55.58912387,23.26283988,75.52870091,77.64350453,32.9305136,Negro Leaguer,1.788311688,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
917,bonne01rob,Robert Bonner,NLB,1922,1926,153,-1.2,5.740181269,37.16012085,52.56797583,21.75226586,49.54682779,Negro Leaguer,-1.270588235,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
918,russe01fra,Frank Russell,NLB,1943,1948,153,0.0,53.77643505,2.719033233,47.43202417,69.78851964,53.47432024,Negro Leaguer,0.0,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
